time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
2.3;videos/cuts_train/fall02.mp4;fallen;(268.5, 557.0);(267.0, 550.5);(270.75, 546.0);(276.25, 544.5);(311.25, 502.75);(314.5, 594.5);(371.5, 507.5);(358.75, 683.0);(420.75, 575.5);(331.75, 675.5);(369.0, 646.5);(493.0, 674.0);(526.0, 606.0);(562.0, 643.0);(580.0, 574.5);(646.0, 687.5);(670.0, 633.5)
2.33;videos/cuts_train/fall02.mp4;fallen;(270.25, 562.0);(267.25, 561.0);(274.75, 552.5);(266.25, 562.5);(314.0, 509.5);(305.5, 616.0);(358.25, 520.0);(359.5, 703.0);(410.0, 557.5);(329.0, 683.0);(411.25, 583.0);(493.25, 671.0);(519.5, 595.5);(564.0, 640.5);(578.0, 573.0);(647.0, 689.0);(675.0, 630.0)
2.37;videos/cuts_train/fall02.mp4;fallen;(267.5, 582.5);(263.75, 583.5);(269.25, 574.0);(254.12, 585.5);(302.5, 527.0);(293.25, 646.0);(346.0, 531.0);(347.5, 713.5);(434.0, 562.5);(339.5, 688.5);(485.5, 568.5);(490.5, 682.0);(517.5, 598.5);(556.0, 636.0);(572.5, 563.0);(642.0, 685.0);(672.0, 627.0)
2.4;videos/cuts_train/fall02.mp4;fallen;(254.88, 593.0);(251.5, 595.5);(257.0, 585.5);(242.38, 597.5);(291.75, 539.0);(283.0, 644.0);(337.0, 542.0);(366.5, 673.0);(430.75, 574.0);(477.0, 595.0);(488.0, 573.5);(476.5, 690.5);(510.0, 621.0);(545.0, 622.5);(565.0, 560.5);(638.0, 673.5);(673.0, 629.0)
2.43;videos/cuts_train/fall02.mp4;fallen;(352.75, 570.0);(343.5, 572.5);(348.75, 566.5);(312.5, 583.5);(347.25, 546.5);(301.5, 611.0);(331.5, 560.0);(434.25, 633.0);(453.75, 586.0);(561.0, 637.0);(567.0, 614.0);(465.75, 667.5);(491.5, 636.0);(558.0, 596.0);(556.0, 553.5);(658.0, 656.5);(665.0, 636.0)
2.47;videos/cuts_train/fall02.mp4;fallen;(360.0, 577.5);(353.0, 576.5);(355.0, 572.0);(328.0, 587.5);(348.5, 565.0);(276.25, 607.5);(344.75, 602.0);(368.0, 623.5);(432.5, 604.0);(378.5, 569.5);(408.0, 575.5);(438.75, 661.5);(477.5, 659.0);(543.5, 566.0);(542.5, 553.0);(663.0, 632.0);(650.0, 644.5)
2.5;videos/cuts_train/fall02.mp4;fallen;(364.75, 592.5);(359.5, 591.0);(361.25, 590.5);(342.0, 596.0);(348.0, 587.5);(276.0, 607.5);(344.75, 636.0);(371.5, 603.0);(423.0, 611.5);(384.75, 587.5);(401.5, 594.0);(423.5, 639.0);(466.5, 656.5);(535.0, 549.5);(533.0, 544.0);(658.0, 624.5);(649.0, 641.0)
2.53;videos/cuts_train/fall02.mp4;fallen;(380.5, 589.0);(378.25, 584.5);(377.0, 586.0);(373.5, 588.5);(375.5, 599.0);(365.75, 603.5);(386.25, 641.0);(381.25, 598.0);(364.25, 631.0);(361.25, 584.0);(386.0, 604.0);(468.0, 643.0);(479.5, 669.0);(520.0, 538.0);(515.5, 547.0);(650.5, 615.5);(648.0, 632.0)
2.57;videos/cuts_train/fall02.mp4;fallen;(352.25, 602.0);(348.5, 595.5);(349.0, 601.0);(349.25, 596.5);(336.25, 606.5);(274.5, 613.0);(349.5, 659.0);(335.25, 594.0);(343.0, 603.5);(408.0, 612.0);(401.5, 612.0);(436.5, 646.0);(480.0, 676.0);(500.5, 532.0);(506.5, 553.0);(641.0, 591.0);(638.0, 649.0)
2.6;videos/cuts_train/fall02.mp4;fallen;(355.75, 597.0);(351.75, 591.5);(352.0, 595.5);(347.25, 595.0);(353.5, 605.0);(283.0, 624.0);(381.0, 661.0);(284.5, 603.0);(322.75, 617.0);(364.25, 595.0);(368.5, 603.5);(434.75, 644.0);(477.5, 671.0);(488.75, 528.5);(495.5, 560.5);(624.0, 582.0);(637.0, 657.5)
2.63;videos/cuts_train/fall02.mp4;fallen;(351.5, 596.0);(342.5, 592.5);(348.0, 594.5);(320.0, 602.0);(352.0, 602.5);(246.25, 643.5);(397.0, 661.0);(291.5, 616.0);(410.5, 629.5);(325.0, 585.5);(364.0, 589.0);(419.75, 655.5);(489.0, 670.0);(476.5, 534.0);(492.25, 560.0);(616.0, 586.0);(634.0, 660.5)
2.67;videos/cuts_train/fall02.mp4;fallen;(350.25, 605.0);(341.75, 600.0);(350.25, 598.5);(306.0, 612.5);(352.5, 614.0);(245.75, 657.5);(383.0, 669.5);(273.0, 661.0);(415.0, 667.0);(281.5, 639.0);(386.25, 632.0);(405.5, 663.5);(473.5, 674.5);(468.5, 529.0);(485.5, 557.0);(604.0, 588.0);(619.0, 674.0)
2.7;videos/cuts_train/fall02.mp4;fallen;(335.0, 614.5);(329.5, 607.0);(334.25, 608.0);(308.5, 618.0);(322.25, 628.0);(261.75, 673.0);(334.0, 696.0);(234.5, 677.5);(318.0, 691.0);(210.25, 679.0);(243.75, 683.5);(409.5, 667.5);(454.0, 688.0);(471.0, 523.5);(478.25, 560.0);(595.0, 596.0);(616.5, 678.0)
2.73;videos/cuts_train/fall02.mp4;fallen;(323.5, 619.5);(319.5, 614.0);(324.5, 614.5);(310.0, 626.5);(340.0, 633.0);(250.0, 685.0);(402.25, 688.5);(231.25, 674.5);(448.75, 676.5);(300.75, 611.5);(500.25, 653.0);(420.5, 669.0);(491.5, 676.5);(466.25, 528.5);(487.5, 557.5);(579.5, 604.0);(605.0, 670.5)
2.77;videos/cuts_train/fall02.mp4;fallen;(216.75, 631.5);(210.12, 628.0);(216.25, 634.0);(218.25, 637.0);(192.75, 669.5);(222.0, 699.0);(228.5, 706.5);(253.5, 694.0);(222.12, 707.5);(294.25, 624.0);(293.5, 630.0);(427.5, 674.0);(440.0, 686.5);(472.25, 525.0);(476.0, 535.5);(583.0, 635.0);(611.0, 671.5)
2.8;videos/cuts_train/fall02.mp4;fallen;(537.0, 573.0);(541.0, 570.5);(538.0, 570.0);(541.0, 567.5);(530.0, 547.0);(500.5, 530.0);(491.0, 535.5);(502.25, 556.0);(501.5, 559.5);(533.0, 626.0);(534.0, 624.0);(508.5, 619.5);(502.5, 632.5);(506.0, 542.5);(489.75, 554.5);(572.5, 643.0);(592.5, 663.0)
2.83;videos/cuts_train/fall02.mp4;fallen;(559.5, 580.5);(561.5, 580.0);(561.5, 579.0);(554.0, 576.5);(540.0, 571.5);(502.5, 532.0);(505.75, 531.0);(504.0, 552.5);(506.5, 547.5);(547.0, 639.0);(545.0, 637.0);(507.0, 637.0);(511.0, 641.5);(494.0, 545.0);(479.5, 544.0);(556.5, 650.5);(571.0, 656.0)
2.87;videos/cuts_train/fall02.mp4;fallen;(209.38, 655.5);(201.88, 650.0);(203.0, 657.0);(204.25, 655.0);(197.12, 687.5);(236.75, 679.0);(244.25, 696.0);(297.5, 632.0);(301.75, 639.5);(244.5, 674.5);(245.62, 662.0);(415.5, 674.0);(431.25, 690.0);(467.5, 535.5);(475.25, 548.0);(559.0, 655.0);(586.0, 666.5)
2.9;videos/cuts_train/fall02.mp4;fallen;(210.62, 657.0);(201.62, 652.5);(205.88, 656.5);(196.25, 660.5);(207.25, 693.5);(225.0, 688.0);(278.0, 698.5);(404.75, 622.0);(428.0, 649.0);(548.5, 646.0);(550.0, 657.5);(405.0, 689.0);(451.75, 698.0);(462.5, 535.0);(471.0, 542.5);(554.5, 657.0);(590.0, 666.5)
2.93;videos/cuts_train/fall02.mp4;fallen;(203.38, 666.5);(191.62, 660.5);(191.5, 675.5);(194.75, 664.0);(193.75, 716.5);(243.75, 694.0);(247.38, 706.0);(329.75, 653.5);(287.0, 667.5);(473.5, 654.5);(318.0, 658.5);(436.5, 672.5);(457.5, 685.0);(465.75, 537.5);(471.5, 546.5);(552.5, 653.5);(581.5, 665.0)
2.97;videos/cuts_train/fall02.mp4;fallen;(197.25, 676.5);(185.88, 669.0);(183.12, 687.0);(197.0, 667.0);(192.12, 722.5);(261.25, 691.0);(255.5, 704.5);(340.25, 671.0);(290.0, 692.0);(473.5, 662.0);(337.75, 724.0);(448.0, 669.5);(462.75, 682.0);(467.75, 536.5);(474.75, 550.0);(539.5, 654.0);(585.0, 666.0)
3.0;videos/cuts_train/fall02.mp4;fallen;(188.0, 673.0);(177.5, 666.5);(172.5, 688.5);(193.5, 672.0);(188.38, 735.0);(270.0, 698.0);(270.5, 723.0);(402.25, 658.0);(387.5, 689.5);(540.5, 650.0);(523.5, 670.0);(450.75, 669.5);(469.5, 686.0);(470.0, 537.5);(474.0, 552.5);(551.0, 656.0);(593.0, 666.5)
3.03;videos/cuts_train/fall02.mp4;fallen;(187.38, 678.5);(177.25, 672.5);(174.0, 691.0);(190.12, 674.0);(181.5, 734.0);(246.0, 700.0);(246.88, 727.5);(276.5, 678.5);(287.25, 718.0);(247.5, 676.0);(265.0, 691.5);(440.0, 670.0);(456.5, 685.5);(473.0, 537.0);(483.5, 549.0);(556.5, 651.5);(593.0, 663.0)
3.07;videos/cuts_train/fall02.mp4;fallen;(181.5, 684.0);(171.62, 676.5);(169.25, 694.0);(188.88, 675.0);(190.88, 728.5);(256.75, 702.0);(270.5, 721.0);(303.25, 679.0);(321.5, 720.5);(264.5, 670.0);(268.5, 690.0);(450.5, 669.0);(468.5, 682.5);(475.5, 540.0);(482.75, 550.0);(570.0, 650.0);(593.5, 663.0)
3.1;videos/cuts_train/fall02.mp4;fallen;(182.12, 686.5);(172.75, 678.0);(169.0, 697.0);(192.25, 674.5);(188.75, 734.5);(260.0, 702.5);(267.25, 725.5);(311.75, 672.5);(305.25, 714.5);(310.5, 662.0);(250.5, 689.0);(448.5, 670.5);(465.0, 687.0);(479.0, 540.5);(482.75, 552.5);(574.0, 651.0);(594.5, 664.5)
3.13;videos/cuts_train/fall02.mp4;fallen;(181.88, 687.0);(173.5, 679.0);(170.5, 694.5);(193.25, 676.0);(184.88, 731.0);(243.0, 701.0);(249.38, 727.5);(278.0, 687.0);(303.0, 729.0);(241.25, 686.5);(249.12, 690.0);(434.5, 670.0);(447.0, 688.0);(481.75, 538.5);(484.5, 549.5);(576.0, 652.0);(597.0, 664.5)
3.17;videos/cuts_train/fall02.mp4;fallen;(180.62, 688.5);(173.38, 680.5);(169.62, 695.0);(195.5, 675.0);(181.0, 730.0);(238.5, 697.5);(238.38, 726.0);(277.75, 695.0);(286.5, 738.5);(245.5, 685.5);(248.38, 687.0);(430.5, 668.0);(439.5, 687.0);(482.0, 538.0);(485.0, 547.5);(576.5, 654.0);(597.0, 666.0)
3.2;videos/cuts_train/fall02.mp4;fallen;(179.25, 688.5);(170.88, 680.0);(167.88, 696.0);(193.25, 675.0);(179.88, 730.5);(240.5, 697.0);(236.38, 728.0);(284.75, 697.0);(286.75, 742.0);(249.25, 696.5);(255.88, 696.5);(434.5, 667.5);(442.5, 687.0);(483.0, 538.0);(488.0, 547.0);(578.5, 655.5);(599.5, 666.0)
3.23;videos/cuts_train/fall02.mp4;fallen;(176.12, 687.0);(169.38, 679.0);(165.0, 695.0);(193.75, 674.0);(178.75, 732.5);(239.75, 695.5);(233.88, 729.0);(276.5, 689.5);(287.0, 741.0);(250.5, 702.0);(264.0, 709.0);(429.25, 666.0);(438.0, 687.0);(483.25, 538.5);(485.5, 548.0);(575.5, 652.0);(594.5, 665.5)
3.27;videos/cuts_train/fall02.mp4;fallen;(174.25, 685.0);(168.12, 677.5);(163.12, 693.0);(191.62, 673.5);(174.0, 732.0);(231.0, 696.0);(230.0, 730.5);(262.0, 682.0);(285.5, 740.5);(242.5, 691.0);(264.25, 712.5);(420.0, 669.0);(431.5, 690.0);(482.75, 540.0);(485.0, 549.0);(573.0, 652.0);(592.5, 666.0)
3.3;videos/cuts_train/fall02.mp4;fallen;(175.5, 686.0);(168.5, 678.5);(163.38, 695.0);(193.0, 673.5);(175.12, 732.5);(240.5, 698.0);(233.62, 730.5);(286.75, 685.0);(285.75, 736.5);(261.25, 693.0);(269.0, 718.5);(419.0, 674.0);(428.25, 694.0);(482.75, 542.5);(485.25, 552.0);(571.0, 651.0);(592.0, 665.0)
3.33;videos/cuts_train/fall02.mp4;fallen;(176.12, 685.5);(168.12, 678.0);(163.62, 694.5);(190.88, 672.5);(173.0, 731.5);(235.75, 699.0);(237.75, 730.0);(289.75, 677.5);(300.0, 725.0);(290.25, 658.0);(304.5, 718.0);(420.5, 674.0);(434.5, 693.5);(480.75, 542.0);(487.5, 552.5);(568.0, 652.5);(596.0, 665.0)
3.37;videos/cuts_train/fall02.mp4;fallen;(176.0, 687.0);(167.75, 679.5);(163.38, 695.5);(189.12, 673.0);(171.88, 729.0);(230.5, 698.0);(235.25, 725.5);(279.75, 675.5);(292.0, 706.0);(230.5, 683.0);(255.75, 695.5);(421.0, 676.0);(436.75, 692.0);(479.0, 537.5);(489.5, 550.5);(551.0, 652.0);(596.0, 661.0)
3.4;videos/cuts_train/fall02.mp4;fallen;(175.38, 686.0);(167.75, 678.5);(164.12, 693.0);(188.88, 672.0);(168.38, 729.0);(214.5, 700.0);(225.5, 731.5);(246.25, 680.0);(287.5, 735.0);(247.25, 683.5);(268.5, 710.0);(410.0, 673.0);(430.0, 691.5);(479.75, 535.0);(493.5, 547.0);(551.0, 654.0);(597.5, 662.5)
3.43;videos/cuts_train/fall02.mp4;fallen;(176.5, 686.5);(168.5, 679.5);(166.0, 693.5);(189.88, 673.5);(168.75, 728.5);(212.0, 700.5);(224.0, 732.0);(240.0, 679.0);(283.25, 733.0);(256.0, 681.0);(270.0, 710.5);(409.75, 674.0);(431.0, 691.5);(478.75, 534.5);(496.0, 546.0);(537.5, 656.5);(598.0, 662.0)
3.47;videos/cuts_train/fall02.mp4;fallen;(174.25, 685.5);(166.25, 678.5);(163.75, 694.5);(175.25, 681.0);(161.0, 737.5);(205.75, 701.0);(221.0, 739.0);(234.75, 677.0);(281.25, 736.5);(255.25, 681.0);(271.25, 714.0);(405.0, 675.0);(428.0, 696.0);(476.5, 533.5);(498.0, 548.0);(535.0, 661.5);(596.0, 665.0)
3.5;videos/cuts_train/fall02.mp4;fallen;(177.62, 687.0);(168.75, 680.5);(167.25, 694.5);(189.12, 676.0);(167.62, 730.5);(204.75, 701.0);(220.38, 735.5);(227.0, 679.5);(275.5, 737.5);(259.75, 681.5);(269.75, 707.5);(412.75, 672.0);(436.5, 690.5);(481.0, 534.0);(500.75, 543.5);(537.0, 657.0);(602.0, 662.0)
3.53;videos/cuts_train/fall02.mp4;fallen;(177.38, 687.0);(169.0, 680.5);(167.38, 695.0);(189.88, 676.0);(169.0, 731.0);(205.0, 700.5);(221.62, 735.5);(224.25, 678.0);(274.5, 733.5);(263.0, 679.0);(270.5, 711.0);(413.0, 672.0);(437.0, 691.0);(481.5, 534.0);(502.25, 543.5);(535.0, 656.5);(603.0, 663.0)
3.57;videos/cuts_train/fall02.mp4;fallen;(178.0, 687.0);(169.0, 681.0);(168.25, 695.0);(188.62, 677.0);(169.62, 731.5);(204.75, 701.5);(222.25, 735.0);(225.0, 679.5);(275.75, 735.5);(265.0, 679.0);(270.5, 709.0);(415.25, 671.0);(440.5, 689.0);(483.0, 533.5);(504.25, 543.0);(537.5, 658.0);(603.0, 663.0)
3.6;videos/cuts_train/fall02.mp4;fallen;(178.38, 686.5);(169.38, 681.0);(168.25, 695.5);(188.12, 677.5);(169.38, 731.0);(203.25, 702.0);(221.62, 735.0);(225.5, 680.5);(278.0, 738.0);(266.5, 679.0);(271.5, 706.0);(412.25, 673.5);(437.5, 691.0);(481.75, 534.5);(504.5, 545.0);(537.0, 659.0);(603.5, 664.0)
3.63;videos/cuts_train/fall02.mp4;fallen;(179.25, 686.5);(170.38, 680.5);(169.88, 694.5);(188.62, 677.5);(169.75, 728.0);(202.75, 703.0);(222.88, 735.0);(225.5, 680.5);(281.0, 736.0);(266.25, 680.5);(272.5, 709.5);(413.5, 673.0);(439.5, 690.5);(484.0, 535.0);(506.5, 545.5);(541.0, 659.0);(603.5, 664.5)
0.0;videos/cuts_train/fall03.mp4;walk;(586.0, 210.0);(592.0, 201.5);(579.0, 204.38);(608.5, 200.62);(574.5, 208.62);(638.5, 243.25);(572.0, 250.5);(664.5, 294.0);(557.5, 304.75);(672.0, 345.5);(566.5, 285.75);(636.5, 355.5);(593.5, 358.5);(638.5, 434.75);(606.0, 436.5);(641.5, 511.75);(625.0, 502.0)
0.03;videos/cuts_train/fall03.mp4;walk;(585.5, 209.75);(592.0, 201.38);(579.0, 204.12);(608.5, 200.62);(574.5, 208.5);(639.0, 243.75);(572.0, 250.25);(664.0, 295.0);(557.0, 304.5);(671.5, 346.0);(567.0, 286.0);(634.5, 356.0);(592.0, 358.5);(635.5, 435.0);(605.5, 435.75);(636.0, 511.5);(621.5, 503.25)
0.07;videos/cuts_train/fall03.mp4;walk;(585.5, 209.75);(591.5, 201.25);(578.5, 204.12);(608.0, 200.38);(574.0, 208.38);(638.5, 243.88);(572.0, 249.75);(663.5, 294.5);(556.5, 304.25);(670.5, 346.0);(566.0, 286.5);(632.0, 356.5);(590.0, 358.5);(632.0, 436.25);(603.5, 436.0);(633.5, 516.5);(620.5, 502.5)
0.1;videos/cuts_train/fall03.mp4;walk;(585.0, 209.5);(591.5, 201.0);(578.0, 203.88);(608.0, 199.88);(574.5, 208.5);(638.5, 245.12);(572.0, 249.88);(663.0, 296.5);(555.0, 304.25);(669.5, 348.25);(567.0, 288.25);(630.5, 357.75);(588.5, 359.25);(629.5, 436.75);(602.5, 435.75);(630.5, 518.0);(619.5, 500.5)
0.13;videos/cuts_train/fall03.mp4;walk;(584.5, 208.62);(591.0, 200.25);(577.5, 203.0);(608.5, 199.25);(573.5, 207.25);(639.0, 245.0);(571.5, 249.5);(664.5, 299.25);(552.5, 303.0);(668.5, 351.25);(567.0, 291.75);(630.0, 358.0);(588.0, 359.0);(629.0, 437.75);(603.0, 436.0);(632.0, 520.0);(618.0, 505.5)
0.17;videos/cuts_train/fall03.mp4;walk;(585.0, 207.12);(591.5, 199.0);(578.0, 201.5);(609.0, 199.12);(574.0, 206.38);(638.5, 245.62);(571.0, 249.0);(664.0, 300.5);(552.5, 301.0);(667.5, 352.0);(563.0, 298.0);(629.5, 358.5);(587.0, 359.5);(627.0, 439.0);(602.0, 438.0);(629.0, 520.5);(618.0, 505.5)
0.2;videos/cuts_train/fall03.mp4;walk;(585.5, 206.25);(592.0, 198.12);(578.5, 200.5);(610.0, 198.88);(574.0, 205.75);(638.5, 246.38);(570.5, 248.88);(663.0, 302.5);(553.5, 299.5);(667.0, 355.0);(562.5, 301.75);(629.0, 359.5);(586.5, 360.0);(625.5, 441.5);(602.5, 439.5);(626.0, 524.0);(616.5, 507.0)
0.23;videos/cuts_train/fall03.mp4;walk;(586.0, 205.25);(593.0, 197.25);(579.5, 199.38);(611.0, 198.5);(575.0, 204.5);(639.0, 246.12);(572.0, 247.88);(663.5, 303.25);(563.0, 296.75);(666.0, 356.0);(556.0, 306.75);(629.0, 360.25);(586.5, 360.5);(625.0, 444.0);(601.0, 441.5);(625.5, 529.0);(617.0, 507.25)
0.27;videos/cuts_train/fall03.mp4;walk;(586.5, 204.38);(594.0, 196.5);(580.0, 197.75);(611.0, 198.25);(576.0, 203.25);(638.5, 246.38);(571.0, 248.0);(661.5, 302.5);(557.5, 296.75);(665.5, 355.25);(562.0, 310.25);(627.5, 361.25);(585.0, 362.0);(624.5, 444.5);(598.5, 445.0);(620.0, 526.0);(618.5, 506.5)
0.3;videos/cuts_train/fall03.mp4;walk;(587.5, 202.75);(595.0, 194.88);(581.0, 196.25);(612.0, 196.25);(577.0, 201.62);(638.5, 245.5);(572.0, 246.0);(661.5, 302.25);(558.5, 295.5);(665.5, 356.0);(560.5, 316.0);(627.0, 361.5);(584.5, 362.0);(624.0, 445.25);(596.0, 446.0);(619.5, 527.0);(618.0, 503.75)
0.33;videos/cuts_train/fall03.mp4;walk;(589.0, 200.0);(597.0, 192.12);(582.5, 193.12);(614.0, 193.75);(577.5, 198.38);(640.0, 244.5);(572.0, 245.25);(661.5, 302.5);(561.5, 294.75);(665.5, 357.0);(562.0, 326.5);(627.0, 361.5);(584.0, 362.0);(624.0, 445.75);(595.0, 446.5);(618.5, 527.0);(619.0, 503.25)
0.37;videos/cuts_train/fall03.mp4;walk;(590.0, 198.25);(597.5, 190.5);(583.5, 191.75);(616.0, 192.0);(578.5, 195.5);(642.0, 243.12);(572.0, 243.38);(663.0, 302.75);(560.5, 296.5);(665.5, 356.25);(560.5, 338.25);(628.0, 361.25);(582.5, 360.75);(626.5, 445.75);(590.5, 443.5);(617.0, 528.0);(620.0, 506.5)
0.4;videos/cuts_train/fall03.mp4;walk;(592.0, 196.25);(599.5, 188.5);(585.0, 189.5);(617.0, 190.25);(579.0, 193.12);(644.0, 241.25);(570.5, 242.25);(664.0, 301.25);(560.0, 297.75);(665.0, 356.25);(559.0, 345.5);(628.5, 362.0);(582.0, 361.5);(627.0, 446.0);(589.5, 444.25);(616.0, 526.5);(618.5, 506.5)
0.43;videos/cuts_train/fall03.mp4;walk;(593.5, 195.0);(601.0, 187.38);(586.5, 188.25);(618.0, 189.0);(579.5, 191.5);(643.5, 240.25);(571.0, 241.38);(665.0, 299.75);(558.5, 296.75);(666.5, 355.75);(554.0, 344.0);(629.0, 360.75);(582.5, 360.25);(626.0, 447.0);(584.0, 444.25);(618.0, 530.0);(616.5, 503.0)
0.47;videos/cuts_train/fall03.mp4;walk;(594.0, 193.25);(602.5, 186.0);(588.0, 186.0);(619.0, 189.25);(580.5, 189.38);(643.5, 239.0);(570.5, 240.5);(666.5, 298.0);(558.0, 297.5);(667.0, 354.0);(550.5, 346.0);(629.5, 360.5);(582.5, 359.75);(625.5, 447.5);(580.0, 443.25);(621.5, 530.5);(609.0, 499.75)
0.5;videos/cuts_train/fall03.mp4;walk;(595.0, 191.75);(603.5, 184.38);(589.0, 184.75);(619.5, 187.38);(581.0, 188.25);(644.0, 238.25);(570.5, 239.88);(667.5, 297.5);(557.5, 298.5);(668.0, 354.0);(546.5, 348.5);(629.0, 360.5);(581.0, 359.5);(625.5, 448.0);(575.0, 442.5);(621.5, 532.0);(606.0, 497.75)
0.53;videos/cuts_train/fall03.mp4;walk;(597.0, 190.0);(605.5, 183.0);(590.5, 182.75);(620.5, 186.38);(582.5, 185.75);(645.0, 237.25);(570.0, 239.38);(668.5, 297.0);(556.0, 299.5);(668.5, 354.75);(543.5, 352.0);(628.5, 359.75);(579.5, 358.5);(625.0, 449.5);(572.5, 443.0);(622.0, 532.5);(603.0, 497.75)
0.57;videos/cuts_train/fall03.mp4;walk;(597.0, 188.5);(605.0, 181.5);(590.5, 181.25);(620.0, 184.62);(582.0, 184.62);(645.0, 235.88);(570.0, 238.0);(668.5, 295.5);(555.5, 298.5);(669.5, 353.5);(541.5, 351.0);(629.0, 359.25);(580.0, 358.0);(624.0, 448.0);(572.0, 442.5);(622.0, 531.5);(599.0, 501.0)
0.6;videos/cuts_train/fall03.mp4;walk;(597.5, 186.75);(605.5, 179.62);(590.5, 179.5);(620.5, 182.75);(582.0, 183.0);(645.5, 234.38);(569.5, 237.25);(669.5, 294.0);(555.0, 298.0);(671.0, 353.0);(539.5, 350.25);(629.0, 358.25);(579.5, 357.0);(624.0, 446.75);(570.5, 440.5);(621.5, 532.5);(597.0, 503.0)
0.63;videos/cuts_train/fall03.mp4;walk;(596.5, 185.75);(605.0, 178.62);(590.0, 178.5);(620.0, 182.25);(581.5, 182.0);(646.0, 233.5);(569.0, 236.5);(670.0, 292.75);(555.0, 296.5);(671.5, 350.5);(538.0, 347.5);(629.5, 358.75);(579.5, 357.5);(624.0, 446.75);(570.0, 442.5);(621.5, 531.0);(593.0, 508.5)
0.67;videos/cuts_train/fall03.mp4;walk;(596.5, 184.5);(605.0, 177.25);(589.5, 177.0);(619.5, 181.0);(580.0, 181.0);(645.5, 232.25);(568.0, 236.75);(670.0, 291.0);(554.5, 296.75);(672.5, 349.0);(537.5, 347.5);(630.5, 359.25);(580.0, 358.25);(624.5, 447.0);(571.0, 443.5);(622.0, 532.5);(588.5, 514.0)
0.7;videos/cuts_train/fall03.mp4;walk;(595.5, 183.75);(604.0, 176.62);(588.5, 176.38);(619.5, 181.0);(580.0, 180.75);(645.5, 232.0);(568.0, 235.5);(671.0, 291.0);(556.0, 295.5);(674.0, 347.5);(537.5, 345.5);(630.5, 359.0);(579.5, 357.75);(624.0, 447.5);(571.0, 444.0);(622.5, 535.0);(586.0, 520.5)
0.73;videos/cuts_train/fall03.mp4;walk;(594.5, 183.25);(603.0, 176.0);(588.0, 176.0);(619.0, 180.0);(580.0, 180.0);(645.0, 231.38);(568.0, 234.12);(672.0, 290.25);(557.0, 294.5);(674.5, 347.0);(537.0, 344.75);(630.5, 358.75);(580.0, 357.5);(624.5, 448.5);(571.5, 445.0);(623.5, 536.5);(583.0, 527.0)
0.77;videos/cuts_train/fall03.mp4;walk;(593.5, 182.75);(602.0, 175.5);(586.5, 175.5);(618.0, 178.75);(577.5, 179.25);(644.5, 230.88);(567.0, 233.5);(671.5, 290.75);(556.0, 293.75);(675.0, 348.5);(536.5, 344.75);(630.0, 359.0);(579.5, 357.5);(624.5, 449.0);(572.0, 446.5);(623.0, 537.0);(580.0, 532.5)
0.8;videos/cuts_train/fall03.mp4;walk;(592.0, 182.62);(601.0, 175.0);(585.0, 175.0);(617.0, 178.0);(576.5, 178.88);(644.5, 230.88);(566.0, 233.25);(671.5, 290.75);(555.0, 293.25);(675.5, 349.0);(536.5, 344.5);(630.5, 359.5);(579.0, 358.0);(625.0, 449.5);(572.5, 447.75);(622.5, 537.0);(578.5, 537.0)
0.83;videos/cuts_train/fall03.mp4;walk;(590.5, 182.25);(599.5, 174.38);(583.5, 174.5);(615.5, 177.25);(574.5, 177.75);(643.0, 230.88);(564.0, 233.12);(670.0, 291.25);(553.5, 293.5);(675.0, 348.5);(536.0, 345.5);(629.5, 360.25);(578.0, 359.0);(625.5, 450.0);(572.5, 449.5);(622.5, 536.0);(577.5, 540.5)
0.87;videos/cuts_train/fall03.mp4;walk;(588.5, 181.38);(597.5, 173.75);(581.5, 173.75);(614.5, 176.75);(573.5, 177.5);(641.5, 230.5);(562.5, 232.25);(669.0, 290.75);(552.5, 293.5);(674.0, 347.5);(536.0, 345.0);(629.0, 360.75);(577.0, 359.5);(626.0, 450.5);(572.5, 451.5);(622.5, 536.0);(577.0, 544.0)
0.9;videos/cuts_train/fall03.mp4;walk;(587.0, 180.75);(596.0, 172.75);(579.5, 173.12);(612.5, 175.62);(570.5, 177.12);(640.5, 230.88);(560.5, 232.62);(668.0, 292.5);(551.0, 293.5);(674.0, 350.5);(536.0, 345.75);(628.0, 362.0);(575.5, 360.75);(626.0, 451.75);(573.5, 452.75);(622.5, 537.0);(576.5, 546.5)
0.93;videos/cuts_train/fall03.mp4;walk;(585.5, 180.25);(594.5, 172.25);(578.0, 172.75);(610.5, 175.25);(569.0, 176.75);(639.0, 231.0);(558.5, 233.0);(666.0, 293.0);(549.0, 294.25);(672.5, 350.5);(535.0, 347.25);(627.0, 363.0);(574.5, 362.0);(626.0, 452.5);(574.0, 454.0);(623.0, 537.0);(577.0, 548.0)
0.97;videos/cuts_train/fall03.mp4;walk;(583.5, 180.0);(592.5, 172.0);(576.0, 172.25);(609.0, 175.25);(567.5, 176.75);(637.5, 231.38);(556.5, 233.5);(663.5, 294.75);(547.0, 295.0);(669.5, 352.5);(533.0, 347.0);(626.0, 364.5);(573.5, 363.75);(625.5, 454.0);(574.0, 456.25);(623.5, 536.0);(578.5, 550.0)
