time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
1.17;videos/cuts_train/fall04.mp4;fall;(358.0, 521.0);(352.25, 512.0);(354.5, 514.5);(361.0, 495.5);(386.0, 463.75);(400.75, 497.25);(446.0, 452.5);(392.25, 626.0);(445.75, 585.0);(353.0, 718.0);(376.0, 683.0);(591.5, 559.0);(623.5, 530.0);(514.0, 632.0);(557.5, 599.0);(635.0, 637.0);(645.5, 616.5)
1.2;videos/cuts_train/fall04.mp4;fall;(346.5, 492.0);(341.75, 486.0);(347.5, 484.75);(351.25, 479.5);(395.5, 453.0);(389.5, 502.5);(440.5, 468.5);(386.0, 629.5);(421.25, 607.0);(354.0, 711.0);(361.25, 693.5);(566.5, 586.5);(604.0, 557.5);(501.5, 643.5);(554.0, 610.5);(607.0, 662.0);(646.0, 648.0)
1.23;videos/cuts_train/fall04.mp4;fall;(337.25, 525.0);(329.5, 518.5);(338.0, 517.5);(331.5, 508.5);(369.25, 478.25);(372.5, 515.5);(410.0, 477.0);(382.5, 635.0);(408.5, 612.0);(354.0, 703.0);(360.75, 689.5);(556.5, 587.5);(578.0, 552.0);(523.0, 680.0);(537.0, 621.0);(627.0, 658.5);(623.0, 630.0)
1.27;videos/cuts_train/fall04.mp4;fall;(282.5, 511.0);(277.0, 501.5);(282.0, 504.0);(293.25, 492.0);(337.25, 468.5);(350.0, 524.0);(396.0, 487.25);(378.25, 633.0);(399.25, 605.5);(352.5, 711.0);(353.5, 686.0);(548.5, 607.0);(575.0, 571.5);(508.5, 692.5);(528.0, 622.5);(625.0, 678.0);(624.0, 619.0)
1.3;videos/cuts_train/fall04.mp4;fall;(291.5, 510.75);(287.5, 500.0);(292.0, 501.25);(304.5, 488.5);(350.75, 467.25);(342.5, 530.0);(411.75, 485.5);(373.0, 654.0);(423.0, 609.5);(351.5, 719.5);(360.0, 692.5);(541.5, 629.0);(579.0, 589.5);(494.75, 714.5);(520.0, 651.5);(619.0, 691.0);(622.0, 647.0)
1.33;videos/cuts_train/fall04.mp4;fall;(268.0, 508.5);(264.0, 501.75);(271.5, 499.0);(277.75, 498.5);(337.25, 466.0);(331.5, 552.5);(407.25, 486.25);(368.75, 675.0);(432.25, 611.0);(348.25, 719.0);(356.0, 693.0);(521.5, 645.0);(562.5, 596.0);(507.75, 724.0);(518.5, 659.5);(606.0, 696.5);(611.5, 661.0)
1.37;videos/cuts_train/fall04.mp4;fall;(257.25, 504.75);(252.75, 496.5);(257.75, 494.25);(265.5, 497.0);(326.0, 463.0);(320.0, 563.5);(397.5, 487.5);(367.0, 699.0);(437.5, 606.0);(341.5, 720.5);(352.5, 701.0);(512.5, 658.5);(553.0, 606.5);(499.5, 746.0);(498.5, 689.0);(616.0, 700.5);(590.5, 679.0)
1.4;videos/cuts_train/fall04.mp4;fallen;(272.5, 560.5);(268.0, 556.5);(278.0, 550.0);(273.0, 550.5);(328.0, 489.5);(312.25, 594.5);(398.5, 500.5);(364.25, 700.5);(529.5, 583.0);(338.75, 724.0);(604.5, 661.5);(507.75, 688.5);(555.5, 613.0);(502.5, 723.5);(522.0, 600.5);(632.5, 688.0);(621.5, 653.0)
1.43;videos/cuts_train/fall04.mp4;fallen;(265.5, 498.0);(263.5, 494.5);(271.0, 488.25);(266.25, 505.25);(323.5, 468.75);(296.0, 604.5);(381.0, 502.0);(356.0, 714.0);(520.0, 585.0);(317.5, 719.5);(598.0, 668.5);(503.5, 694.5);(551.0, 609.5);(516.0, 718.0);(532.0, 595.5);(633.0, 685.0);(624.0, 655.0)
1.47;videos/cuts_train/fall04.mp4;fallen;(286.25, 566.5);(279.0, 565.5);(290.5, 559.5);(259.25, 573.0);(308.0, 523.5);(293.5, 632.0);(337.5, 525.0);(363.0, 717.0);(443.0, 562.0);(353.0, 706.0);(526.5, 600.0);(486.25, 674.0);(514.5, 614.0);(527.5, 660.0);(530.5, 597.5);(644.0, 665.5);(611.0, 666.0)
1.5;videos/cuts_train/fall04.mp4;fallen;(283.75, 478.75);(276.25, 476.5);(284.0, 472.5);(247.12, 493.0);(312.75, 471.5);(272.0, 600.5);(338.75, 519.0);(282.75, 696.0);(455.5, 596.5);(324.75, 714.0);(576.5, 665.0);(470.5, 666.5);(501.5, 631.5);(537.0, 606.0);(523.5, 605.0);(640.5, 641.0);(606.0, 681.0)
1.53;videos/cuts_train/fall04.mp4;fallen;(273.0, 466.5);(262.5, 460.0);(274.5, 457.0);(234.38, 474.0);(309.5, 461.5);(292.0, 568.0);(335.75, 550.5);(473.0, 600.0);(468.25, 609.5);(625.5, 633.0);(586.0, 671.0);(412.5, 675.0);(441.5, 679.0);(539.0, 582.0);(516.0, 601.0);(644.0, 636.0);(608.5, 670.5)
1.57;videos/cuts_train/fall04.mp4;fallen;(315.5, 493.0);(305.75, 492.5);(310.5, 492.0);(264.25, 503.5);(307.0, 496.25);(291.5, 569.0);(316.75, 556.0);(470.75, 595.5);(453.25, 603.5);(614.0, 637.0);(589.5, 662.0);(431.25, 641.0);(458.25, 650.0);(524.5, 579.0);(515.0, 588.5);(639.0, 625.0);(612.0, 668.0)
1.6;videos/cuts_train/fall04.mp4;fallen;(279.5, 524.0);(266.5, 523.5);(276.5, 519.5);(212.25, 536.5);(284.0, 517.5);(252.5, 603.5);(308.5, 566.0);(377.0, 596.5);(403.5, 601.0);(417.5, 605.0);(537.5, 658.0);(414.5, 663.0);(448.75, 649.5);(508.75, 578.0);(504.5, 578.0);(628.0, 633.5);(593.0, 655.0)
1.67;videos/cuts_train/fall04.mp4;fallen;(208.5, 634.0);(203.25, 630.5);(211.12, 625.0);(196.75, 629.0);(228.62, 601.0);(224.5, 688.0);(276.75, 605.5);(343.5, 652.5);(408.25, 603.5);(381.0, 627.0);(556.0, 648.0);(411.25, 700.5);(437.75, 672.5);(477.75, 553.0);(467.25, 548.0);(611.0, 616.0);(562.0, 655.5)
1.7;videos/cuts_train/fall04.mp4;fallen;(215.25, 624.0);(206.62, 621.0);(217.75, 621.5);(192.5, 635.0);(212.12, 627.0);(214.5, 677.0);(271.5, 657.0);(290.75, 631.0);(440.25, 643.0);(330.75, 621.0);(568.5, 649.0);(427.0, 671.5);(461.0, 670.0);(462.75, 530.5);(458.5, 533.5);(600.0, 598.5);(563.5, 643.0)
1.73;videos/cuts_train/fall04.mp4;fallen;(382.5, 605.5);(378.25, 602.0);(383.5, 607.0);(361.0, 607.5);(378.5, 598.0);(277.0, 645.0);(329.75, 662.0);(481.5, 526.0);(478.5, 517.0);(606.5, 583.5);(569.0, 619.5);(411.0, 674.0);(464.5, 676.0);(422.5, 539.0);(453.0, 526.5);(577.0, 612.0);(576.0, 642.0)
1.77;videos/cuts_train/fall04.mp4;fallen;(286.25, 627.5);(278.0, 623.0);(288.0, 631.0);(267.25, 623.0);(235.12, 614.0);(220.5, 677.0);(255.75, 661.5);(463.5, 537.0);(475.75, 523.0);(598.0, 588.0);(580.5, 601.0);(430.5, 672.0);(471.5, 667.0);(439.5, 529.0);(446.25, 525.0);(587.0, 594.5);(593.5, 628.0)
1.8;videos/cuts_train/fall04.mp4;fallen;(178.75, 635.0);(173.5, 633.0);(182.38, 631.5);(168.5, 646.0);(176.38, 646.5);(200.5, 692.5);(238.25, 667.0);(306.0, 616.0);(340.0, 597.0);(297.75, 621.0);(300.0, 612.0);(433.5, 674.0);(464.5, 666.5);(444.25, 534.0);(451.0, 541.0);(576.0, 591.5);(566.0, 624.0)
1.83;videos/cuts_train/fall04.mp4;fallen;(168.75, 641.0);(163.38, 635.5);(173.0, 636.5);(163.75, 647.5);(176.88, 648.5);(198.25, 701.0);(254.5, 675.5);(323.5, 598.5);(434.5, 555.0);(420.5, 628.0);(580.0, 583.5);(432.5, 679.5);(475.25, 670.5);(431.75, 533.5);(439.0, 532.0);(567.5, 598.0);(561.0, 620.5)
1.87;videos/cuts_train/fall04.mp4;fallen;(170.38, 644.0);(165.88, 637.5);(172.25, 640.0);(169.25, 651.0);(171.38, 661.5);(191.75, 699.5);(246.0, 696.0);(271.5, 627.5);(375.25, 633.0);(300.5, 621.5);(488.5, 619.0);(422.0, 669.5);(462.25, 671.0);(420.0, 532.5);(432.0, 534.0);(556.5, 596.0);(549.5, 620.0)
1.9;videos/cuts_train/fall04.mp4;fallen;(184.12, 644.0);(177.0, 638.5);(185.38, 639.0);(169.5, 653.5);(170.12, 672.5);(176.0, 720.0);(298.75, 694.0);(327.5, 631.0);(433.25, 539.5);(475.0, 632.5);(549.0, 584.5);(386.5, 691.5);(466.75, 686.5);(411.25, 530.0);(423.5, 531.0);(545.0, 601.0);(537.0, 629.0)
1.93;videos/cuts_train/fall04.mp4;fallen;(193.0, 647.0);(184.25, 642.0);(192.75, 642.5);(173.0, 654.0);(169.75, 671.0);(155.75, 719.0);(266.25, 702.0);(245.75, 673.0);(425.5, 558.0);(335.0, 654.0);(551.0, 592.0);(391.0, 693.0);(459.5, 686.5);(401.0, 533.0);(418.0, 531.0);(544.0, 608.5);(559.0, 612.5)
1.97;videos/cuts_train/fall04.mp4;fallen;(196.0, 652.0);(191.38, 645.0);(196.25, 646.0);(194.38, 655.0);(175.88, 676.5);(166.25, 712.0);(249.38, 709.0);(218.75, 698.5);(342.0, 644.5);(275.0, 660.0);(480.5, 615.0);(374.5, 694.0);(438.5, 694.0);(405.75, 532.0);(423.0, 532.5);(540.0, 608.5);(555.0, 611.5)
2.0;videos/cuts_train/fall04.mp4;fallen;(191.12, 676.0);(186.75, 663.5);(177.12, 668.5);(183.25, 668.0);(133.88, 700.0);(185.0, 708.0);(184.25, 718.5);(290.0, 636.5);(275.25, 650.5);(267.0, 664.5);(259.25, 655.0);(408.0, 684.5);(426.75, 695.5);(408.5, 534.0);(420.75, 545.0);(535.0, 613.5);(550.5, 623.0)
2.03;videos/cuts_train/fall04.mp4;fallen;(195.5, 679.0);(187.75, 669.5);(187.0, 673.0);(183.88, 677.5);(143.38, 711.0);(142.75, 716.5);(197.88, 733.5);(231.5, 683.0);(306.5, 699.0);(357.0, 658.0);(465.5, 679.0);(337.75, 700.5);(394.0, 710.5);(405.25, 543.5);(430.5, 554.5);(479.75, 646.5);(552.0, 621.5)
2.07;videos/cuts_train/fall04.mp4;fallen;(189.75, 691.0);(181.25, 678.5);(175.75, 686.0);(177.5, 683.5);(129.38, 714.0);(155.0, 715.0);(192.0, 722.0);(255.75, 662.0);(305.75, 654.5);(313.25, 677.0);(432.5, 681.0);(387.0, 700.0);(429.5, 711.0);(398.0, 551.0);(429.25, 570.5);(514.5, 630.5);(526.5, 640.0)
2.1;videos/cuts_train/fall04.mp4;fallen;(173.0, 679.5);(165.75, 672.5);(169.5, 674.5);(168.0, 683.5);(161.88, 701.0);(159.75, 711.5);(228.88, 705.5);(281.0, 640.5);(314.0, 639.5);(362.75, 664.0);(370.75, 676.5);(384.5, 705.5);(441.75, 707.0);(396.0, 547.0);(406.25, 553.5);(529.5, 630.0);(547.0, 634.0)
2.13;videos/cuts_train/fall04.mp4;fallen;(179.75, 696.5);(173.12, 683.0);(181.0, 688.0);(184.38, 691.0);(160.38, 711.0);(180.62, 716.0);(234.38, 710.0);(272.75, 651.0);(315.5, 647.5);(205.62, 704.5);(335.0, 678.0);(377.25, 704.0);(429.25, 700.0);(373.5, 578.5);(430.25, 564.5);(488.25, 635.5);(513.5, 621.5)
2.17;videos/cuts_train/fall04.mp4;fallen;(188.25, 692.0);(180.75, 680.0);(190.5, 685.0);(190.5, 689.0);(166.88, 713.5);(176.88, 710.0);(233.62, 714.0);(266.0, 651.0);(281.5, 660.0);(195.25, 704.0);(211.5, 688.0);(376.75, 712.5);(427.25, 711.0);(376.0, 571.5);(426.25, 563.5);(492.0, 626.0);(515.5, 613.5)
2.2;videos/cuts_train/fall04.mp4;fallen;(182.12, 692.5);(175.5, 683.5);(185.62, 686.5);(186.62, 692.0);(169.88, 712.0);(158.38, 715.0);(223.25, 716.0);(247.12, 663.5);(284.0, 673.0);(191.5, 708.0);(222.75, 689.0);(358.0, 712.0);(406.25, 710.5);(380.0, 576.0);(430.75, 563.5);(499.0, 639.0);(526.0, 626.0)
2.23;videos/cuts_train/fall04.mp4;fallen;(173.5, 702.5);(166.75, 696.0);(166.62, 705.5);(163.25, 702.0);(157.12, 723.5);(176.0, 732.0);(224.88, 730.0);(308.5, 659.5);(310.0, 666.0);(221.5, 695.5);(221.25, 693.0);(244.0, 726.0);(270.5, 717.0);(331.0, 653.0);(332.25, 646.0);(338.75, 683.0);(328.5, 661.0)
2.27;videos/cuts_train/fall04.mp4;fallen;(162.12, 709.0);(156.0, 702.0);(155.5, 715.5);(161.0, 703.5);(154.88, 737.5);(211.0, 729.5);(238.88, 733.0);(319.25, 665.0);(315.5, 671.5);(224.62, 695.0);(222.25, 693.0);(268.0, 723.0);(280.5, 718.0);(341.0, 654.5);(335.5, 650.0);(336.5, 690.0);(315.5, 676.0)
2.3;videos/cuts_train/fall04.mp4;fallen;(165.12, 715.5);(158.88, 707.0);(158.5, 720.5);(163.62, 703.5);(158.75, 738.0);(214.0, 729.0);(243.75, 734.5);(327.75, 669.0);(324.5, 674.5);(227.75, 694.0);(223.25, 693.0);(274.75, 722.5);(286.25, 719.0);(354.5, 658.0);(349.25, 656.5);(351.75, 689.5);(332.5, 673.0)
2.33;videos/cuts_train/fall04.mp4;fallen;(156.0, 711.0);(145.12, 704.0);(151.88, 721.0);(172.25, 701.0);(171.75, 739.5);(220.5, 706.0);(235.62, 732.0);(288.5, 666.0);(290.0, 689.5);(231.5, 702.0);(229.12, 695.0);(397.5, 687.0);(415.0, 705.0);(430.75, 552.0);(439.5, 564.5);(522.0, 671.0);(541.5, 671.0)
2.37;videos/cuts_train/fall04.mp4;fallen;(158.0, 710.0);(146.75, 704.5);(158.0, 716.0);(171.5, 707.0);(186.25, 729.0);(233.0, 707.5);(260.5, 722.0);(297.25, 674.0);(303.5, 678.0);(228.25, 701.0);(229.88, 694.0);(423.0, 687.0);(442.0, 697.0);(434.5, 548.5);(442.75, 568.0);(514.0, 666.0);(532.5, 664.5)
2.4;videos/cuts_train/fall04.mp4;fallen;(330.0, 639.0);(320.5, 637.0);(332.25, 644.5);(319.75, 647.0);(343.25, 674.0);(290.25, 679.0);(372.75, 704.0);(281.25, 660.5);(318.25, 683.0);(238.75, 700.0);(249.75, 697.5);(400.0, 688.5);(448.5, 705.0);(428.75, 544.5);(438.5, 564.5);(540.0, 651.5);(564.0, 649.0)
2.43;videos/cuts_train/fall04.mp4;fallen;(403.75, 615.0);(397.5, 612.5);(406.5, 616.0);(379.75, 626.0);(426.5, 637.5);(417.5, 646.5);(442.5, 660.0);(409.25, 606.0);(429.75, 634.5);(294.0, 701.0);(341.75, 683.5);(474.5, 689.5);(494.5, 697.0);(431.75, 541.0);(445.75, 548.0);(524.0, 645.0);(556.0, 643.0)
2.47;videos/cuts_train/fall04.mp4;fallen;(413.75, 631.0);(404.75, 629.0);(416.0, 635.0);(388.75, 640.0);(442.5, 660.0);(330.0, 685.5);(446.0, 696.0);(281.0, 669.0);(376.25, 675.0);(236.75, 697.0);(294.0, 702.0);(411.5, 682.5);(482.0, 689.0);(434.25, 539.0);(447.5, 546.0);(539.5, 653.0);(567.0, 651.0)
2.5;videos/cuts_train/fall04.mp4;fallen;(445.0, 628.0);(436.0, 627.0);(447.75, 630.0);(404.75, 643.0);(483.25, 665.0);(445.5, 663.0);(467.5, 672.0);(472.5, 581.5);(488.5, 579.0);(478.25, 676.0);(570.0, 648.5);(476.0, 679.5);(493.0, 690.0);(447.5, 544.0);(457.75, 547.5);(538.0, 655.0);(562.0, 652.0)
2.53;videos/cuts_train/fall04.mp4;fallen;(396.25, 626.0);(388.0, 624.0);(397.25, 626.5);(362.5, 643.0);(413.0, 662.5);(417.25, 671.5);(433.75, 674.0);(410.5, 648.0);(417.5, 663.0);(317.0, 696.0);(304.0, 692.0);(473.0, 707.0);(483.5, 706.5);(450.0, 549.0);(458.75, 546.0);(551.0, 661.0);(574.0, 657.0)
2.57;videos/cuts_train/fall04.mp4;fallen;(407.5, 619.0);(399.5, 615.5);(408.25, 619.0);(373.0, 633.5);(427.25, 653.5);(434.5, 659.5);(450.5, 662.5);(451.75, 619.0);(453.0, 645.0);(390.25, 694.5);(353.25, 691.5);(476.25, 705.0);(488.25, 703.0);(452.0, 547.0);(465.75, 545.5);(507.75, 671.5);(567.5, 668.0)
2.6;videos/cuts_train/fall04.mp4;fallen;(396.25, 620.5);(390.5, 614.5);(396.75, 618.0);(371.75, 628.5);(408.5, 641.0);(420.75, 654.0);(446.0, 650.5);(432.0, 672.0);(457.25, 676.5);(345.0, 701.5);(349.75, 699.0);(464.25, 714.0);(482.25, 706.0);(452.5, 544.5);(459.0, 543.0);(497.5, 691.0);(546.0, 670.5)
2.63;videos/cuts_train/fall04.mp4;fallen;(387.25, 606.5);(384.0, 599.0);(383.0, 604.0);(384.0, 611.5);(412.5, 619.0);(397.25, 650.0);(463.5, 647.5);(449.0, 683.0);(488.5, 706.5);(346.0, 704.5);(347.0, 706.0);(428.5, 706.0);(478.5, 705.5);(440.0, 541.0);(451.25, 545.5);(486.0, 696.0);(559.0, 675.0)
2.67;videos/cuts_train/fall04.mp4;fallen;(361.5, 622.0);(358.5, 613.5);(358.75, 618.0);(355.75, 626.5);(381.75, 635.5);(318.5, 685.0);(419.5, 684.0);(378.0, 697.0);(442.75, 715.0);(320.5, 707.0);(338.0, 707.5);(390.5, 711.0);(464.0, 711.5);(444.0, 542.5);(460.5, 546.0);(481.0, 691.5);(559.5, 676.0)
2.7;videos/cuts_train/fall04.mp4;fallen;(365.5, 617.5);(362.5, 609.5);(361.75, 613.5);(362.5, 623.0);(391.5, 631.0);(347.75, 671.5);(427.0, 673.0);(418.5, 699.0);(461.75, 719.0);(340.25, 707.5);(340.0, 710.5);(395.0, 714.5);(457.0, 716.5);(446.5, 542.5);(462.75, 547.5);(473.75, 694.0);(563.0, 678.0)
2.73;videos/cuts_train/fall04.mp4;fallen;(367.25, 618.0);(364.0, 610.0);(363.75, 614.0);(363.5, 623.5);(394.75, 633.0);(354.0, 675.0);(431.5, 677.0);(417.5, 700.0);(463.5, 719.0);(336.25, 709.5);(341.0, 712.0);(396.75, 715.0);(457.5, 717.0);(446.5, 542.5);(464.75, 550.0);(473.75, 693.0);(569.0, 681.5)
2.77;videos/cuts_train/fall04.mp4;fallen;(366.0, 622.5);(362.0, 615.5);(362.25, 620.0);(360.0, 628.5);(392.0, 636.5);(355.25, 671.5);(434.0, 678.0);(425.5, 694.5);(476.0, 716.0);(340.5, 709.5);(342.5, 712.5);(389.5, 715.0);(449.0, 720.5);(446.0, 544.5);(464.25, 555.0);(491.5, 693.0);(570.0, 686.0)
2.8;videos/cuts_train/fall04.mp4;fallen;(347.75, 640.5);(342.25, 634.0);(345.0, 638.5);(335.75, 646.0);(361.25, 655.5);(301.5, 690.5);(395.0, 702.0);(377.0, 698.0);(443.0, 718.0);(323.25, 710.0);(335.0, 712.0);(372.0, 711.5);(441.0, 718.0);(447.25, 547.0);(468.25, 554.5);(506.5, 689.0);(570.5, 686.0)
2.83;videos/cuts_train/fall04.mp4;fallen;(365.25, 627.0);(360.5, 621.0);(361.5, 625.5);(353.75, 634.5);(388.5, 641.5);(344.0, 673.5);(423.0, 686.0);(414.5, 694.0);(470.0, 716.0);(337.75, 711.0);(339.5, 714.0);(362.0, 713.5);(421.0, 723.0);(450.5, 549.0);(466.0, 560.0);(512.0, 694.0);(556.5, 694.5)
2.87;videos/cuts_train/fall04.mp4;fallen;(367.75, 627.5);(363.0, 621.0);(364.0, 625.0);(354.75, 634.5);(392.25, 641.5);(335.25, 675.5);(415.75, 689.0);(405.25, 696.0);(462.5, 719.0);(336.25, 713.0);(337.25, 716.5);(349.0, 711.0);(409.5, 721.5);(452.5, 550.5);(465.75, 560.5);(518.5, 694.5);(547.0, 699.0)
2.9;videos/cuts_train/fall04.mp4;fallen;(369.75, 619.5);(365.75, 612.5);(365.5, 617.0);(358.25, 626.5);(396.5, 635.0);(337.25, 671.5);(414.5, 686.5);(408.25, 697.0);(449.25, 719.5);(351.25, 711.0);(337.25, 719.0);(347.5, 712.0);(406.75, 724.5);(453.75, 550.5);(466.5, 561.0);(507.25, 692.5);(545.0, 697.0)
2.93;videos/cuts_train/fall04.mp4;fallen;(365.0, 621.0);(360.5, 615.0);(361.0, 618.5);(349.5, 628.5);(389.75, 638.5);(320.5, 676.0);(405.5, 692.5);(375.0, 698.0);(428.0, 720.0);(321.25, 718.0);(332.75, 721.0);(346.0, 714.5);(409.0, 727.0);(454.25, 551.0);(467.5, 561.0);(518.0, 693.5);(552.0, 698.0)
2.97;videos/cuts_train/fall04.mp4;fallen;(368.25, 623.5);(363.5, 618.0);(364.0, 621.5);(351.5, 630.5);(391.0, 641.5);(321.5, 679.0);(408.5, 694.0);(350.25, 697.0);(419.75, 720.0);(294.0, 719.5);(330.5, 723.0);(358.5, 712.5);(421.0, 724.0);(454.0, 551.5);(467.25, 561.0);(526.0, 691.5);(549.0, 696.0)
3.0;videos/cuts_train/fall04.mp4;fallen;(385.0, 616.5);(379.75, 611.0);(380.0, 615.0);(365.0, 624.0);(405.5, 635.5);(339.25, 669.0);(418.5, 684.5);(389.0, 694.0);(423.0, 717.5);(323.75, 722.0);(328.0, 725.5);(359.0, 711.5);(418.75, 723.0);(454.5, 554.5);(465.5, 563.0);(534.0, 694.0);(550.0, 699.0)
3.03;videos/cuts_train/fall04.mp4;fallen;(384.0, 614.0);(379.25, 607.5);(379.0, 611.5);(367.75, 621.5);(408.5, 630.0);(353.5, 665.0);(429.0, 677.5);(417.0, 697.0);(434.75, 718.0);(342.0, 719.0);(330.0, 726.5);(370.0, 713.5);(429.25, 724.0);(454.75, 553.0);(466.25, 562.5);(516.0, 694.0);(549.0, 696.0)
3.07;videos/cuts_train/fall04.mp4;fallen;(369.75, 617.5);(366.5, 611.0);(366.0, 614.5);(359.5, 625.0);(397.5, 632.5);(335.0, 676.5);(412.5, 686.0);(393.75, 704.0);(402.0, 722.5);(443.0, 694.0);(326.5, 729.0);(377.0, 710.0);(442.0, 720.0);(452.75, 549.5);(470.5, 556.0);(479.75, 686.0);(546.0, 695.5)
3.1;videos/cuts_train/fall04.mp4;fallen;(378.75, 614.5);(376.0, 607.0);(375.5, 611.0);(371.5, 621.0);(411.0, 629.0);(355.0, 677.0);(425.25, 683.0);(395.0, 706.5);(394.0, 723.0);(467.5, 687.5);(317.25, 732.5);(403.25, 707.5);(466.0, 714.0);(449.5, 552.5);(471.5, 555.0);(473.5, 680.5);(539.0, 692.0)
3.13;videos/cuts_train/fall04.mp4;fallen;(417.25, 604.0);(412.5, 597.0);(414.5, 601.5);(395.5, 608.5);(438.0, 626.5);(376.0, 666.5);(437.25, 675.5);(382.5, 703.5);(387.0, 724.5);(448.0, 690.0);(306.0, 731.0);(412.75, 707.0);(467.5, 715.0);(455.0, 556.0);(472.25, 559.5);(461.0, 678.0);(549.5, 699.0)
3.17;videos/cuts_train/fall04.mp4;fallen;(409.5, 621.0);(402.25, 615.0);(408.75, 619.0);(375.5, 628.0);(426.25, 639.0);(380.75, 659.5);(452.0, 658.0);(359.25, 708.5);(449.0, 706.5);(324.25, 722.5);(436.0, 713.0);(402.5, 724.0);(456.25, 721.5);(450.75, 552.0);(471.0, 557.5);(480.5, 680.5);(543.5, 696.0)
0.0;videos/cuts_train/fall05.mp4;walk;(605.5, 207.75);(612.0, 200.75);(599.5, 202.12);(625.0, 204.5);(594.0, 208.38);(651.5, 247.12);(585.5, 254.75);(669.5, 297.5);(577.0, 306.75);(677.5, 343.5);(588.5, 296.0);(649.5, 353.0);(607.5, 356.0);(656.0, 427.5);(613.5, 428.5);(663.0, 497.0);(625.0, 491.75)
0.03;videos/cuts_train/fall05.mp4;walk;(602.0, 208.75);(608.5, 201.75);(596.0, 203.25);(621.5, 206.0);(590.5, 210.0);(649.5, 247.75);(583.5, 255.75);(670.0, 298.5);(572.5, 305.25);(679.5, 343.5);(588.5, 295.75);(647.0, 353.0);(605.0, 356.0);(653.0, 427.75);(613.0, 428.5);(663.0, 497.5);(625.5, 491.5)
0.07;videos/cuts_train/fall05.mp4;walk;(597.5, 210.0);(603.5, 202.75);(591.0, 204.5);(617.5, 206.38);(586.5, 211.38);(647.5, 248.12);(581.0, 255.62);(669.5, 297.25);(569.0, 304.0);(679.5, 342.75);(582.0, 298.25);(644.5, 353.0);(602.0, 355.75);(650.5, 427.0);(610.0, 428.0);(660.5, 497.0);(624.5, 491.0)
0.1;videos/cuts_train/fall05.mp4;walk;(593.5, 211.5);(600.0, 204.5);(587.0, 206.75);(615.5, 208.25);(582.5, 214.0);(646.0, 248.75);(578.0, 256.5);(669.5, 297.5);(567.5, 305.25);(680.0, 341.25);(580.0, 300.0);(642.0, 353.75);(600.0, 356.0);(647.0, 427.0);(608.0, 426.5);(661.0, 497.0);(624.0, 492.0)
0.13;videos/cuts_train/fall05.mp4;walk;(591.0, 211.62);(597.0, 204.5);(584.5, 206.75);(612.0, 207.5);(580.0, 213.5);(643.5, 248.38);(575.5, 256.0);(667.5, 296.5);(564.0, 305.25);(681.0, 339.5);(576.5, 299.5);(640.5, 353.0);(598.0, 355.5);(645.0, 425.5);(608.0, 426.0);(657.0, 495.0);(624.5, 491.5)
0.17;videos/cuts_train/fall05.mp4;walk;(587.5, 212.62);(593.5, 205.25);(581.0, 207.75);(609.0, 207.5);(576.5, 214.25);(639.5, 247.62);(573.0, 256.25);(665.0, 296.0);(562.5, 307.0);(680.0, 337.75);(572.0, 298.25);(637.0, 352.5);(596.0, 355.25);(642.0, 426.0);(606.5, 426.25);(656.5, 497.25);(622.5, 491.75)
0.2;videos/cuts_train/fall05.mp4;walk;(585.5, 213.12);(591.5, 205.75);(578.5, 208.25);(606.0, 207.5);(573.0, 214.38);(636.5, 247.75);(570.5, 256.5);(662.5, 295.0);(560.5, 306.0);(678.5, 336.25);(571.5, 295.0);(635.0, 352.75);(594.0, 355.75);(640.5, 427.5);(606.5, 427.25);(652.5, 498.0);(621.0, 492.0)
0.23;videos/cuts_train/fall05.mp4;walk;(584.0, 214.0);(589.5, 206.12);(576.5, 209.12);(603.0, 207.0);(572.0, 215.12);(632.0, 247.0);(568.5, 257.5);(658.0, 292.25);(559.0, 306.5);(675.0, 334.75);(568.5, 293.75);(631.5, 352.0);(591.5, 356.0);(637.0, 427.25);(606.5, 428.5);(644.5, 497.25);(622.0, 490.25)
0.27;videos/cuts_train/fall05.mp4;walk;(582.0, 214.5);(587.5, 206.5);(575.0, 209.62);(600.5, 206.75);(570.5, 215.25);(630.0, 246.88);(567.0, 257.5);(656.5, 291.5);(557.5, 306.75);(672.5, 334.0);(565.0, 294.75);(629.0, 351.0);(589.5, 355.25);(632.5, 425.75);(605.0, 428.0);(634.5, 496.0);(622.5, 490.5)
0.3;videos/cuts_train/fall05.mp4;walk;(579.5, 215.25);(585.0, 207.12);(572.0, 210.5);(598.5, 207.25);(567.0, 216.0);(627.0, 247.75);(565.0, 258.5);(654.0, 293.5);(555.5, 308.5);(670.0, 336.5);(566.5, 294.0);(627.0, 352.25);(588.5, 356.5);(629.0, 426.5);(603.0, 428.25);(629.5, 497.5);(621.0, 489.75)
0.33;videos/cuts_train/fall05.mp4;walk;(576.5, 216.0);(582.0, 208.5);(569.5, 211.25);(596.0, 208.75);(564.5, 217.12);(625.5, 247.75);(563.5, 258.75);(653.0, 293.0);(554.0, 308.5);(668.5, 335.75);(566.5, 294.75);(626.5, 352.0);(588.0, 355.75);(625.5, 426.0);(601.5, 427.0);(628.5, 499.25);(615.5, 494.0)
